gene,fold_change,pvalue_adjusted,negative_log10_qvalue,significant,direction
HNRNPA0,-0.00026739636261122884,0.9999999974159123,1.1222550396861084e-09,False,other
KCNJ10,3.891071692643886e-05,0.9999999974159123,1.1222550396861084e-09,False,other
UBE2N,3.152107537301302e-05,0.9999999974159123,1.1222550396861084e-09,False,other
IMPDH2,-3.572735207772737e-05,0.9999999974159123,1.1222550396861084e-09,False,other
GRAMD1C,4.0348649004795165e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NDUFV2,0.00015231066941449184,0.9999999974159123,1.1222550396861084e-09,False,other
ZC3H12D,-0.00034949211876800224,0.9999999974159123,1.1222550396861084e-09,False,other
GEN1,-0.0014312630843784022,0.4054118236027231,0.39210358950946406,False,other
COX14,-0.0002555992682819752,0.9999999974159123,1.1222550396861084e-09,False,other
CD28,-7.349468468733147e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MAF,-0.0012136691618661044,0.9999999974159123,1.1222550396861084e-09,False,other
KCTD12,0.0004943055256950782,0.9999999974159123,1.1222550396861084e-09,False,other
THBD,0.00024314235599063108,0.9999999974159123,1.1222550396861084e-09,False,other
COX5A,-0.00024266407750991176,0.9999999974159123,1.1222550396861084e-09,False,other
TAF7,-4.155253179200652e-05,0.9999999974159123,1.1222550396861084e-09,False,other
AURKB,0.0005259782302022495,0.9999999974159123,1.1222550396861084e-09,False,other
RCC2,0.0030605439307784255,0.23241033221246182,0.6337445685230458,False,other
GIMAP7,-8.785529037176002e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FUCA1,-0.0004042033972635056,0.9999999974159123,1.1222550396861084e-09,False,other
HLA-DQB1,0.0031920737570177993,0.9999999974159123,1.1222550396861084e-09,False,other
GATA2,-0.0007961929529049679,0.12182303986863206,0.9142705676838757,False,other
VWA1,0.00011733438090082149,0.9999999974159123,1.1222550396861084e-09,False,other
CIITA,-0.0009633477704246163,0.9999999974159123,1.1222550396861084e-09,False,other
CDC42EP4,-0.004546521731335518,2.3245910068776886e-07,6.633653446679812,True,other
PCED1B,-0.000137073683106545,0.9999999974159123,1.1222550396861084e-09,False,other
FOXS1,0.0001658276081009831,0.9999999974159123,1.1222550396861084e-09,False,other
CDH5,-0.00011042607533749086,0.9999999974159123,1.1222550396861084e-09,False,other
PPA1,-0.000317913606528851,0.9999999974159123,1.1222550396861084e-09,False,other
EHMT1,-0.0005162488981854049,0.9999999974159123,1.1222550396861084e-09,False,other
FDCSP,0.012563134960875466,0.04662006535664473,1.331427121977813,True,other
P2RY13,-2.2330553082814016e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SIAH2,5.339130762389149e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LSM10,0.0002845297617950146,0.9999999974159123,1.1222550396861084e-09,False,other
TIGIT,7.272647640701492e-06,0.9999999974159123,1.1222550396861084e-09,False,other
SNRPE,0.0006216442223273624,0.9999999974159123,1.1222550396861084e-09,False,other
IDH2,-1.8750811768532272e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NOP10,0.0001613352041998084,0.9999999974159123,1.1222550396861084e-09,False,other
IST1,0.00014461124826323224,0.9999999974159123,1.1222550396861084e-09,False,other
MRPL41,0.00013178062845131677,0.9999999974159123,1.1222550396861084e-09,False,other
P2RY8,-0.00023495343667731886,0.9999999974159123,1.1222550396861084e-09,False,other
SHMT2,0.0005956022319709778,0.9999999974159123,1.1222550396861084e-09,False,other
BACE2,-0.0004149500979003379,0.9999999974159123,1.1222550396861084e-09,False,other
SYNM,0.003091526370737091,2.2947337611651498e-10,9.639267694773407,True,other
C1S,-0.003494535671913268,0.9999999974159123,1.1222550396861084e-09,False,other
KPNA2,6.11876550757999e-05,0.9999999974159123,1.1222550396861084e-09,False,other
BGN,0.0001255427171856895,0.9999999974159123,1.1222550396861084e-09,False,other
CLEC4G,0.0025658712358593155,0.009222919832073443,2.0351315663421063,True,other
SATB1,0.00021275333414309122,0.9999999974159123,1.1222550396861084e-09,False,other
CSF1R,9.86236962854433e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TRAK1,0.00045686795668595237,0.9999999974159123,1.1222550396861084e-09,False,other
SKA2,0.00012646704882224996,0.9999999974159123,1.1222550396861084e-09,False,other
TSKU,-8.004733171538192e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ANXA2,0.003090306152029376,0.27956502434073266,0.5535171629905745,False,other
PAPPA,-0.0018177676367921933,3.8634775730892586e-08,7.413021604426291,True,other
CRIP2,0.0005711899095870998,0.9999999974159123,1.1222550396861084e-09,False,other
COL18A1,0.0008759629156385937,0.9999999974159123,1.1222550396861084e-09,False,other
NAA38,-0.000210888936999179,0.9999999974159123,1.1222550396861084e-09,False,other
SPNS2,0.002084889756909028,0.0028607533365573854,2.5435195868610068,True,other
CAMK1D,0.0002944091045568101,0.9999999974159123,1.1222550396861084e-09,False,other
GAS6,-2.584850612294843e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM119,-0.0016385846196161902,0.8653098907724119,0.06282833212995675,False,other
SMDT1,-0.00045360815865173876,0.9999999974159123,1.1222550396861084e-09,False,other
MX2,-0.0012679021478494042,0.9999999974159123,1.1222550396861084e-09,False,other
FAM167B,-0.0003287405231922813,0.9999999974159123,1.1222550396861084e-09,False,other
HMCES,-0.0004318872378156341,0.9999999974159123,1.1222550396861084e-09,False,other
OLFML1,0.00017807752691168573,0.9999999974159123,1.1222550396861084e-09,False,other
FAM162B,-2.894400099517588e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NPB,0.0017066593519773077,0.04397668050920234,1.3567775555787822,True,other
TBX1,0.0001818697981481477,0.9999999974159123,1.1222550396861084e-09,False,other
CLDN5,3.1405871849999505e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ALDH1A3,0.00012171886489190098,0.9999999974159123,1.1222550396861084e-09,False,other
CLECL1,0.00021902539017417538,0.9999999974159123,1.1222550396861084e-09,False,other
SLIT3,6.646818079915004e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM255B,5.4204559447460984e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SOCS3,-0.0004596762919586994,0.9999999974159123,1.1222550396861084e-09,False,other
LPAR5,9.26861720553819e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PDE4B,-0.0007054046105522682,0.9999999974159123,1.1222550396861084e-09,False,other
SNN,-0.0011397271294502076,0.9999999974159123,1.1222550396861084e-09,False,other
NELL2,-6.547861242589418e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LRRC26,4.718499425755576e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NDUFA12,9.21421905242803e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FMNL1,-0.0003222942149564839,0.9999999974159123,1.1222550396861084e-09,False,other
SIVA1,-0.00029674722236616713,0.9999999974159123,1.1222550396861084e-09,False,other
BRI3BP,-0.00018478203017029127,0.9999999974159123,1.1222550396861084e-09,False,other
F8,1.0791525686283578e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SEMA4B,0.00023655065136903367,0.9999999974159123,1.1222550396861084e-09,False,other
FLRT2,0.0007419982941674168,0.9999999974159123,1.1222550396861084e-09,False,other
SIGIRR,-0.0002457697628863442,0.9999999974159123,1.1222550396861084e-09,False,other
TNFAIP2,-0.0062415264276415305,0.0028019871745932354,2.552533856921812,True,other
GP1BA,-0.0002755049093873807,0.9999999974159123,1.1222550396861084e-09,False,other
UBALD2,0.0010012225622493542,0.9999999974159123,1.1222550396861084e-09,False,other
IL3RA,0.00010968508026438194,0.9999999974159123,1.1222550396861084e-09,False,other
SP140L,-0.00033250446956992197,0.9999999974159123,1.1222550396861084e-09,False,other
METTL7A,-0.0001163121150386387,0.9999999974159123,1.1222550396861084e-09,False,other
IFNLR1,-0.00035444255732208774,0.9999999974159123,1.1222550396861084e-09,False,other
GPRIN3,-8.773991607718794e-05,0.9999999974159123,1.1222550396861084e-09,False,other
IRF7,-0.0007636332656106963,0.9999999974159123,1.1222550396861084e-09,False,other
PDE6G,5.506219098878103e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PRKG1,7.679764631617655e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NR2F2,-0.0006484242736072149,0.9999999974159123,1.1222550396861084e-09,False,other
LSAMP,-0.002945006396441893,1.6645627189357395e-13,12.778699836449317,True,other
PSMD13,-5.6809782702282874e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NDUFA4L2,0.00022668774595506307,0.9999999974159123,1.1222550396861084e-09,False,other
UBE2L3,-0.00012819764045142457,0.9999999974159123,1.1222550396861084e-09,False,other
IFIT1,-0.001386730342742659,0.09527002487378985,1.021043721393637,False,other
EVI2B,0.0005934327248893617,0.9999999974159123,1.1222550396861084e-09,False,other
IFITM1,-0.0003248841330466476,0.9999999974159123,1.1222550396861084e-09,False,other
KRT5,0.0007303717640491751,0.01262458904211632,1.8987827502109682,True,other
GSAP,0.0002395309055158376,0.9999999974159123,1.1222550396861084e-09,False,other
POLR1D,-4.649117147492027e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TOR3A,-0.0005867580728095984,0.9999999974159123,1.1222550396861084e-09,False,other
THBS2,2.1980251396070197e-05,0.9999999974159123,1.1222550396861084e-09,False,other
KRT10,-0.0002301166587867498,0.9999999974159123,1.1222550396861084e-09,False,other
CD300E,-0.0002241820552455235,0.9999999974159123,1.1222550396861084e-09,False,other
ARHGAP30,0.00017675210893208435,0.9999999974159123,1.1222550396861084e-09,False,other
PDE2A,-4.195043435043758e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LILRB4,5.0387252756877755e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TNFRSF4,-0.0001852105032105148,0.9999999974159123,1.1222550396861084e-09,False,other
TRABD2A,-0.0031288926210712442,0.003559583335170431,2.448600835124505,True,other
TNFRSF18,1.6464363663072634e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ZNF395,0.0009264760635574742,0.9999999974159123,1.1222550396861084e-09,False,other
KANK3,0.00012534154744897868,0.9999999974159123,1.1222550396861084e-09,False,other
MT1X,-7.655369997166227e-07,0.9999999974159123,1.1222550396861084e-09,False,other
FNBP1,-0.0004988528919999957,0.9999999974159123,1.1222550396861084e-09,False,other
BCAM,4.052886950042675e-06,0.9999999974159123,1.1222550396861084e-09,False,other
C11orf96,0.002464060662832779,0.9999999974159123,1.1222550396861084e-09,False,other
COL4A1,-0.0003982002167248616,0.9999999974159123,1.1222550396861084e-09,False,other
GJA4,-0.00014852618865954237,0.9999999974159123,1.1222550396861084e-09,False,other
PTMA,0.006052569790764184,0.9999999974159123,1.1222550396861084e-09,False,other
USP7,0.0002018734318428167,0.9999999974159123,1.1222550396861084e-09,False,other
ISG15,-0.00840897979249039,3.7457213368994974e-10,9.426464535115736,True,other
C2orf88,-0.00010057090673423405,0.9999999974159123,1.1222550396861084e-09,False,other
TCEA1,-5.1587546667383744e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FANCA,-0.0011592966103805037,0.9999999974159123,1.1222550396861084e-09,False,other
SEMA4D,-0.00046799390545870095,0.9999999974159123,1.1222550396861084e-09,False,other
CLEC17A,-1.6708985354941131e-06,0.9999999974159123,1.1222550396861084e-09,False,other
COL14A1,-6.571216027607962e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RAB42,9.272656392698714e-07,0.9999999974159123,1.1222550396861084e-09,False,other
TUBB4B,-4.660766290699031e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PLA2G2A,-3.7849506078003786e-07,0.9999999974159123,1.1222550396861084e-09,False,other
PDCD1,-0.0006917748184394473,0.9999999974159123,1.1222550396861084e-09,False,other
CERKL,0.0006886845651874959,0.16200596056990646,0.7904690064759015,False,other
H2AFX,6.235495286225495e-06,0.9999999974159123,1.1222550396861084e-09,False,other
SERPINA5,-0.0027461286244155336,9.988311277030744e-07,6.000507931700115,True,other
SRSF10,-0.0011424786387982805,0.9999999974159123,1.1222550396861084e-09,False,other
HBA2,9.302352301084884e-05,0.9999999974159123,1.1222550396861084e-09,False,other
S100A16,0.0015528769914610885,0.4270273294323349,0.3695443295608211,False,other
PRELP,0.0004935481641866607,0.9999999974159123,1.1222550396861084e-09,False,other
CNR2,-0.0001199496883371523,0.9999999974159123,1.1222550396861084e-09,False,other
LRRK2,-0.00010899859778658663,0.9999999974159123,1.1222550396861084e-09,False,other
FAM111B,-0.00011839984349319103,0.9999999974159123,1.1222550396861084e-09,False,other
APOD,-0.0007786588830743339,0.036045021560587684,1.4431547103639877,True,other
SF3B3,-0.0005343137079420607,0.9999999974159123,1.1222550396861084e-09,False,other
PLAC9,1.1244081317779648e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CLDN4,-0.00038474037233177105,0.6435007638328046,0.19145093325349463,False,other
S100A13,0.005396607915315155,5.473890948250248e-05,4.261703858925332,True,other
PCDH18,3.243240755970917e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NUGGC,-3.829518708012292e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PNRC2,5.95717744251989e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RRP7A,0.0002781969316138083,0.9999999974159123,1.1222550396861084e-09,False,other
FAM53B,0.00022156412024600114,0.9999999974159123,1.1222550396861084e-09,False,other
S100A14,3.7785440906898914e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HMGB1,0.0014419784968360827,0.9999999974159123,1.1222550396861084e-09,False,other
PAX5,0.0002023998684037992,0.9999999974159123,1.1222550396861084e-09,False,other
S100A4,0.0009124148889826586,0.9999999974159123,1.1222550396861084e-09,False,other
SEMA4A,-0.0003386799440501173,0.9999999974159123,1.1222550396861084e-09,False,other
TUBB,0.0011340416534021125,0.9999999974159123,1.1222550396861084e-09,False,other
SUPT5H,-0.0002527382909449233,0.9999999974159123,1.1222550396861084e-09,False,other
ZNF107,0.0004501401821021267,0.9999999974159123,1.1222550396861084e-09,False,other
CD55,-0.0004269416805544185,0.9999999974159123,1.1222550396861084e-09,False,other
ASB13,-0.00019559532504243027,0.9999999974159123,1.1222550396861084e-09,False,other
EPHB4,5.256190637808848e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SULF2,-5.08626454151645e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LAMA2,3.2359917909724825e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ADH1B,-1.6836379933970894e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TCF4,-0.00015307695453051218,0.9999999974159123,1.1222550396861084e-09,False,other
HSH2D,-0.0011330856434639408,0.9999999974159123,1.1222550396861084e-09,False,other
HLA-DQA1,0.0005601391414361001,0.9999999974159123,1.1222550396861084e-09,False,other
COL27A1,0.0005355606928955647,0.9999999974159123,1.1222550396861084e-09,False,other
GM2A,-0.0002569583825333191,0.9999999974159123,1.1222550396861084e-09,False,other
ARID5A,-0.0010309686527564532,0.9999999974159123,1.1222550396861084e-09,False,other
LAMB3,-0.002868735510994938,1.4989756124026808e-19,18.824205432852256,True,other
FAM3C,-4.58208609768751e-06,0.9999999974159123,1.1222550396861084e-09,False,other
HIST1H4C,-0.00010395273340698535,0.9999999974159123,1.1222550396861084e-09,False,other
SND1,-0.0006265377010076859,0.9999999974159123,1.1222550396861084e-09,False,other
FAM110D,7.800640221442392e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SERPINA1,-1.6973286420308466e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TPSB2,0.0012306067436964364,0.22155981704475577,0.6545090021482363,False,other
KANK2,0.0010477186846329055,0.15996044626488481,0.7959873929224458,False,other
C5AR1,3.921959791834337e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HNRNPAB,-0.00020133639005506798,0.9999999974159123,1.1222550396861084e-09,False,other
STMN3,-0.00014806715859344566,0.9999999974159123,1.1222550396861084e-09,False,other
FAM177B,9.893691030509431e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MFAP5,-4.279167143449202e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MPEG1,0.0014642004488375354,0.9999999974159123,1.1222550396861084e-09,False,other
SPTAN1,-6.578901006956683e-07,0.9999999974159123,1.1222550396861084e-09,False,other
KLHL14,-0.0006055471755224071,0.9999999974159123,1.1222550396861084e-09,False,other
S100A10,0.0003770273245282951,0.9999999974159123,1.1222550396861084e-09,False,other
CFD,1.8673352405964303e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FAM49A,0.00026319426366726816,0.9999999974159123,1.1222550396861084e-09,False,other
SPG7,-0.0005817559705067199,0.9999999974159123,1.1222550396861084e-09,False,other
PLCG2,0.0005030635528661676,0.9999999974159123,1.1222550396861084e-09,False,other
CLEC9A,6.52625589065434e-06,0.9999999974159123,1.1222550396861084e-09,False,other
GRK6,-0.0002579082006288966,0.9999999974159123,1.1222550396861084e-09,False,other
SFI1,-0.000775691459370384,0.9999999974159123,1.1222550396861084e-09,False,other
TFDP1,-0.0003930835177841374,0.9999999974159123,1.1222550396861084e-09,False,other
CLEC4C,-1.2719953518480493e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CSF2RA,0.0007186764051196129,0.9999999974159123,1.1222550396861084e-09,False,other
RPL23A,0.009098138921781351,0.5477300566710398,0.2614334265201528,False,other
CARD11,0.000509447556701105,0.9999999974159123,1.1222550396861084e-09,False,other
UVRAG,-0.000823358304741055,0.9999999974159123,1.1222550396861084e-09,False,other
ITSN2,-0.0005839495316137949,0.9999999974159123,1.1222550396861084e-09,False,other
TPM2,-2.391368600448973e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SH3BGRL2,0.00075265652569316,0.3623026820113866,0.4409284510098067,False,other
HLA-DRB5,0.0005682896810453586,0.9999999974159123,1.1222550396861084e-09,False,other
PLN,-1.8052435499826694e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SH2D1B,9.747316044861137e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CCDC69,0.00012532487454684077,0.9999999974159123,1.1222550396861084e-09,False,other
MDM4,-0.0006956991665580531,0.9999999974159123,1.1222550396861084e-09,False,other
RCSD1,0.0009374482490444522,0.9999999974159123,1.1222550396861084e-09,False,other
RASSF9,-1.1707948939216066e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ZNF521,0.00025794892171490495,0.9999999974159123,1.1222550396861084e-09,False,other
CD247,-3.789870117613904e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HMGN2,0.0002222578045281698,0.9999999974159123,1.1222550396861084e-09,False,other
UBE2J1,-0.0011186599023840366,0.9999999974159123,1.1222550396861084e-09,False,other
DENND4B,2.29441998405161e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ARHGEF15,0.00024237982034867184,0.9999999974159123,1.1222550396861084e-09,False,other
CD3E,-5.506445781464954e-05,0.9999999974159123,1.1222550396861084e-09,False,other
R3HDM4,8.761408635829873e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TOP1,-0.00025277478709590656,0.9999999974159123,1.1222550396861084e-09,False,other
SREBF2,-0.0011870450246518338,0.9999999974159123,1.1222550396861084e-09,False,other
DMD,-0.0003130933378390696,0.9999999974159123,1.1222550396861084e-09,False,other
TGM2,0.00035762144571678187,0.9999999974159123,1.1222550396861084e-09,False,other
CR1,0.0016511800571323842,0.9999999974159123,1.1222550396861084e-09,False,other
CENPW,-4.7918869614341567e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SOX18,7.931378289010443e-06,0.9999999974159123,1.1222550396861084e-09,False,other
DAXX,-0.00022728064069740816,0.9999999974159123,1.1222550396861084e-09,False,other
HLA-DOA,0.0005152800139562458,0.9999999974159123,1.1222550396861084e-09,False,other
HLA-DMA,6.897187337687183e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PSMB8-AS1,-2.73388238652382e-05,0.9999999974159123,1.1222550396861084e-09,False,other
COL5A2,-6.693017264803973e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HLA-DRA,0.0047093582102925025,0.9999999974159123,1.1222550396861084e-09,False,other
COL15A1,0.00024202655179044255,0.9999999974159123,1.1222550396861084e-09,False,other
SMIM5,0.0002793730538592802,0.9999999974159123,1.1222550396861084e-09,False,other
CSNK2B,-0.00029191102235838484,0.9999999974159123,1.1222550396861084e-09,False,other
BAG6,-0.0004889117308222862,0.9999999974159123,1.1222550396861084e-09,False,other
PRRC2A,-0.00014955747972225653,0.9999999974159123,1.1222550396861084e-09,False,other
AIF1,-6.969826868184065e-06,0.9999999974159123,1.1222550396861084e-09,False,other
LST1,0.00030803126195791744,0.9999999974159123,1.1222550396861084e-09,False,other
PKHD1L1,-0.0002027422604933722,0.9999999974159123,1.1222550396861084e-09,False,other
PDE7A,-0.0003636185142396886,0.9999999974159123,1.1222550396861084e-09,False,other
SNX2,0.0009262160591592752,0.9999999974159123,1.1222550396861084e-09,False,other
PRR13,0.0004147344427109928,0.9999999974159123,1.1222550396861084e-09,False,other
MT1A,-1.4412369266992415e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MT1M,1.8147024398031922e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CFI,3.603372011896661e-05,0.9999999974159123,1.1222550396861084e-09,False,other
EXOC3L4,-0.009269698337621701,2.1217341196551037e-26,25.673309039662428,True,other
NAP1L4,-0.00010354829802462079,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM256,0.0010146365807600921,0.9999999974159123,1.1222550396861084e-09,False,other
HMGN1,1.6510656565132953e-05,0.9999999974159123,1.1222550396861084e-09,False,other
DENND1C,-8.528845514528191e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RNPS1,0.0001943517822926566,0.9999999974159123,1.1222550396861084e-09,False,other
HBA1,5.158431094825686e-05,0.9999999974159123,1.1222550396861084e-09,False,other
GPX3,-6.6434359625626785e-06,0.9999999974159123,1.1222550396861084e-09,False,other
IGKC,-0.011964733712288345,0.9999999974159123,1.1222550396861084e-09,False,other
IGLC3,-0.00785865318407708,0.6769743978704652,0.169427755353007,False,other
IGLC7,-0.00011636157596566811,0.9999999974159123,1.1222550396861084e-09,False,other
TRBC1,-0.00015284815410635845,0.9999999974159123,1.1222550396861084e-09,False,other
IGHA2,-0.002267676588191214,0.9999999974159123,1.1222550396861084e-09,False,other
IGHE,0.0028866366648844996,1.4663904158715769e-09,8.833750386526262,True,other
IGHG4,-0.01709580008010647,0.5843674505351767,0.23331398241372617,False,other
IGHG2,-0.0025012131043443964,0.9999999974159123,1.1222550396861084e-09,False,other
IGHA1,-0.01635768988684011,0.10979956240376457,0.9593993907238965,False,other
IGHG1,-0.010196605938443626,0.9999999974159123,1.1222550396861084e-09,False,other
IGHD,0.0011902866258224898,0.9999999974159123,1.1222550396861084e-09,False,other
IGHM,-0.006122121124469526,0.9999999974159123,1.1222550396861084e-09,False,other
ACKR1,4.254220947684517e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MXD3,0.000387644506425415,0.9999999974159123,1.1222550396861084e-09,False,other
VDAC1,0.0003043014857576562,0.9999999974159123,1.1222550396861084e-09,False,other
PPP1CB,0.0004124198753523156,0.9999999974159123,1.1222550396861084e-09,False,other
GPSM3,0.0005136373991956461,0.9999999974159123,1.1222550396861084e-09,False,other
LAT,-0.0001010288395074505,0.9999999974159123,1.1222550396861084e-09,False,other
UBD,-0.00417847863205556,0.007838161021486453,2.105785818935905,True,other
AP1G2,-0.0005269950903908499,0.9999999974159123,1.1222550396861084e-09,False,other
MEF2B,-9.36594126791921e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TSPAN4,0.0002515076665335486,0.9999999974159123,1.1222550396861084e-09,False,other
CPNE1,0.0005485464718062716,0.9999999974159123,1.1222550396861084e-09,False,other
MEG3,0.00010323055427577388,0.9999999974159123,1.1222550396861084e-09,False,other
EML6,-0.0005157674006192638,0.9999999974159123,1.1222550396861084e-09,False,other
GOLGA8B,-0.002277813138677129,0.9341679701892651,0.029575027444862304,False,other
TNFRSF25,-0.00018042460143554394,0.9999999974159123,1.1222550396861084e-09,False,other
TSTD1,1.432971842901809e-05,0.9999999974159123,1.1222550396861084e-09,False,other
EBF2,2.9268129991195425e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CEBPD,0.00024306826893070663,0.9999999974159123,1.1222550396861084e-09,False,other
FADS3,-0.0009854958963552637,0.9999999974159123,1.1222550396861084e-09,False,other
AC104699.1,-0.00033371685012430164,0.43526768608875915,0.36124357330723483,False,other
ADM5,0.00019881193531003918,0.9999999974159123,1.1222550396861084e-09,False,other
CADM3-AS1,0.0002086058474503466,0.9999999974159123,1.1222550396861084e-09,False,other
MIAT,-4.345917229962165e-05,0.9999999974159123,1.1222550396861084e-09,False,other
AC023590.1,-0.0004248343280439035,0.9999999974159123,1.1222550396861084e-09,False,other
ITGB2-AS1,-0.0005064132238386185,0.9999999974159123,1.1222550396861084e-09,False,other
LTB,0.0020871376306397516,0.9999999974159123,1.1222550396861084e-09,False,other
DHFR,0.0003483759879173501,0.9999999974159123,1.1222550396861084e-09,False,other
XIST,0.0018840184457031006,0.9999999974159123,1.1222550396861084e-09,False,other
PET100,-0.0002866309062389272,0.9999999974159123,1.1222550396861084e-09,False,other
HLA-DPA1,0.0032152816635451775,0.9999999974159123,1.1222550396861084e-09,False,other
PIK3CD-AS2,-0.0003499094586419914,0.9999999974159123,1.1222550396861084e-09,False,other
SNHG7,-0.0003050963512252203,0.9999999974159123,1.1222550396861084e-09,False,other
CHRM3-AS2,-5.5755504681485185e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TWIST2,4.10242046183589e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ANKRD65,0.0004746860955434917,0.9999999974159123,1.1222550396861084e-09,False,other
C12orf75,0.0003220146235366206,0.9999999974159123,1.1222550396861084e-09,False,other
KIAA0040,-0.0004571560390144655,0.9999999974159123,1.1222550396861084e-09,False,other
RGL2,0.00013483627847191149,0.9999999974159123,1.1222550396861084e-09,False,other
KIFC1,6.881053362074382e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TXNDC5,-0.0005766514702115755,0.9999999974159123,1.1222550396861084e-09,False,other
NME1,0.00021988121141436334,0.9999999974159123,1.1222550396861084e-09,False,other
LILRA4,0.00015887152844140835,0.9999999974159123,1.1222550396861084e-09,False,other
TNFRSF13B,4.466289877063517e-05,0.9999999974159123,1.1222550396861084e-09,False,other
AQP1,4.8440913243016654e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MIF,0.0005253715911503615,0.9999999974159123,1.1222550396861084e-09,False,other
HLA-DOB,-0.0008463138752520805,0.9999999974159123,1.1222550396861084e-09,False,other
LINC00877,-0.0002214940156993299,0.9999999974159123,1.1222550396861084e-09,False,other
MRPL20,0.00040090211951868127,0.9999999974159123,1.1222550396861084e-09,False,other
HLA-DMB,0.0005150483395646166,0.9999999974159123,1.1222550396861084e-09,False,other
MICAL3,0.00023467582376077156,0.9999999974159123,1.1222550396861084e-09,False,other
APOBEC3C,0.00014956542592764466,0.9999999974159123,1.1222550396861084e-09,False,other
HBB,-3.435676776405408e-06,0.9999999974159123,1.1222550396861084e-09,False,other
N4BP2L2,-0.0009117647743699386,0.9999999974159123,1.1222550396861084e-09,False,other
LINC00861,-3.621380004304115e-05,0.9999999974159123,1.1222550396861084e-09,False,other
UBR5-AS1,0.00014733061136715936,0.9999999974159123,1.1222550396861084e-09,False,other
LINC00926,0.0008802892381142291,0.9999999974159123,1.1222550396861084e-09,False,other
MEF2C-AS1,-0.00013102117727452258,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM150C,-0.005474328800590289,4.6478803191549633e-23,22.332745063362943,True,other
CARMN,0.00011896465195749585,0.9999999974159123,1.1222550396861084e-09,False,other
ECSCR,1.4228996451993211e-05,0.9999999974159123,1.1222550396861084e-09,False,other
