rank,gene,stat,hit,running_es
402,CD276,-0.012360623431074635,True,-0.07053230367404767
403,TLR2,-0.013076457838717248,False,-0.07258569176439675
404,IL2RA,-0.013076457838717304,True,-0.0703963209500292
405,DES,-0.01307645783871731,False,-0.07244970904037829
406,CD22,-0.013076457838717317,False,-0.07450309713072736
407,STAT6,-0.013076457838717359,False,-0.07655648522107644
408,NRAS,-0.01843023218673473,False,-0.07860987331142552
409,CXCL2,-0.01843023218673473,True,-0.0755241284599274
410,CXCL1,-0.018430232186734744,True,-0.07243838360842927
411,TNFRSF17,-0.018430232186734744,False,-0.07449177169877835
