scene,scene_index,group,marker_percentile
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9306807584706248
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.921510724277277
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9659620764687598
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9682934410941871
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9445135219148275
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.886229406279142
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8859185576624184
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9617656201429904
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9311470313957103
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8787690394777743
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8503263910475598
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9759092322039167
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9347217904880323
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.962076468759714
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9522847373329189
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9250854833695991
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.862760335716506
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9466894622318931
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8708423997513212
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9457569163817221
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9308361827789866
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8610506683245259
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.869132732359341
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9103201740752254
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9168479950264221
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9135840845508237
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.984612993472179
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8514143612060926
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.855610817531862
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.899906745414983
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8874728007460366
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9799502642213243
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8908921355299969
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9404724898974199
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8532794529064346
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9446689462231893
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9897419956481194
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9432701274479328
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8792353124028598
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8901150139881877
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8723966428349393
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9931613304320795
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.980105688529686
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9706248057196145
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8638483058750388
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9020826857320485
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9889648741063102
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9375194280385453
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8866956792042275
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9661175007771216
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9944047248989742
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9207336027354678
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.907988809449798
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8725520671433012
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8666459434255518
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9208890270438297
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8778364936276034
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8722412185265775
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9625427416847995
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.864625427416848
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8728629157600248
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8832763444202674
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9437364003730183
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9965806652160398
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9365868821883743
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.990985390115014
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8824992228784582
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9140503574759092
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9438918246813802
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9334783960211377
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9420267329810382
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9109418713086727
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9201119055020205
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9396953683556108
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9861672365557973
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9082996580665216
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8688218837426174
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9749766863537457
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9417158843643145
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.899751321106621
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9194902082685732
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9376748523469071
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.947622008082064
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9539944047248989
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8958657133975754
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9384519738887162
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8507926639726453
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.905191171899285
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8570096363071185
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9916070873484613
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.906123717749456
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8815666770282872
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8675784892757227
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9337892446378614
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8730183400683867
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.92601802921977
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9895865713397576
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.877214796394156
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9019272614236866
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9468448865402549
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9752875349704694
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8831209201119055
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8663350948088281
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9243083618277899
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8671122163506373
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9578800124339447
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9717127758781473
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,1.0
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8856077090456947
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9920733602735468
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9325458501709667
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9173142679515076
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8940006216972335
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8863848305875038
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.992695057506994
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9253963319863227
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8983525023313647
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9986011812247435
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9594342555175629
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8692881566677029
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9176251165682313
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9156046005595275
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9275722723033882
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8515697855144545
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9148274790177183
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9289710910786447
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9152937519428038
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.893534348772148
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9222878458190861
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9967360895244016
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8783027665526888
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8992850481815355
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8843643145788002
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.991917935965185
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9300590612371775
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.990052844264843
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.907056263599627
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9398507926639726
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9816599316133043
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9101647497668636
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8899595896798259
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8598072738576313
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9401616412806963
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9603668013677339
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9574137395088592
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9658066521603978
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8542119987566056
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9281939695368355
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9348772147963942
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8898041653714641
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9679825924774634
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9157600248678893
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8936897730805098
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9942493005906123
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9972023624494871
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8520360584395399
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9726453217283183
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9687597140192726
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8577867578489276
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9163817221013366
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9488654025489587
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8947777432390426
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8769039477774324
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9743549891202984
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8531240285980728
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8967982592477464
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9833695990052844
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.966583773702207
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9958035436742306
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9745104134286603
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9847684177805409
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9407833385141436
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8904258626049114
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8596518495492695
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9479328566987877
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8750388560770904
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9330121230960522
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9219769972023625
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9198010568852969
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9336338203294995
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8964874106310227
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9333229717127759
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.994560149207336
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9261734535281319
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8829654958035437
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.958501709667392
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9869443580976065
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8776810693192415
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9695368355610817
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9546161019583462
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9877214796394156
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9028598072738576
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8680447622008082
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9830587503885607
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9543052533416226
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.914205781784271
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9106310226919491
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9303699098539011
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9387628225054399
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8765930991607087
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9011501398818775
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9731115946534038
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8594964252409076
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9041032017407522
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9177805408765931
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8773702207025179
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9894311470313957
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8641591544917625
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8528131799813491
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9951818464407833
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9787068697544296
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9184022381100404
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9138949331675474
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.943114703139571
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.870997824059683
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9313024557040721
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9086105066832453
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8767485234690706
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8986633509480882
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9370531551134598
