rank,gene,stat,hit,running_es
475,CDK4,-0.04878889713321183,False,-0.07539926521922195
476,CDK6,-0.053319013889226496,False,-0.07745265330957103
477,CD4,-0.053319013889226496,False,-0.07950604139992011
478,PIK3CA,-0.05331901388922654,False,-0.08155942949026919
479,GZMB,-0.05331901388922656,False,-0.08361281758061827
480,COL11A1,-0.05331901388922656,False,-0.08566620567096735
481,IL12A,-0.05331901388922656,False,-0.08771959376131643
482,CXCR1,-0.05331901388922656,False,-0.0897729818516655
483,KLRG1,-0.05331901388922656,False,-0.09182636994201458
484,Blank-30,-0.05331901388922656,False,-0.09387975803236366
485,CXCR2,-0.05331901388922656,False,-0.09593314612271274
486,FGFR1,-0.05331901388922656,False,-0.09798653421306182
487,CCNE1,-0.05331901388922656,False,-0.1000399223034109
488,CD8A,-0.05331901388922656,False,-0.10209331039375998
489,Blank-7,-0.05331901388922656,False,-0.10414669848410905
490,LOX,-0.05331901388922656,False,-0.10620008657445813
491,PLA2G2A,-0.05331901388922656,False,-0.10825347466480721
492,IL23A,-0.05331901388922656,False,-0.11030686275515629
493,AURKB,-0.053319013889226566,False,-0.11236025084550537
494,Blank-50,-0.053319013889226566,False,-0.11441363893585445
495,HRAS,-0.053319013889226566,False,-0.11646702702620353
496,ZBED2,-0.053319013889226566,False,-0.1185204151165526
497,INSR,-0.061901458170542295,False,-0.12057380320690168
498,CSF3,-0.06438370898352583,False,-0.12262719129725076
499,CD86,-0.0664315749265571,False,-0.12468057938759984
500,THBD,-0.06727691749266382,False,-0.1267339674779489
501,CLEC4C,-0.06891382573954058,False,-0.12878735556829798
502,CCL8,-0.06891382573954058,True,-0.11580577234246227
503,FOSL1,-0.06891382573954058,False,-0.11785916043281135
504,XCR1,-0.06891382573954058,False,-0.11991254852316043
505,NF1,-0.06891382573954058,False,-0.1219659366135095
506,EPHA2,-0.06891382573954058,False,-0.12401932470385858
507,CD28,-0.06891382573954058,False,-0.12607271279420765
508,S100A9,-0.06891382573954058,False,-0.12812610088455673
509,IRF3,-0.07997852083383984,False,-0.1301794889749058
510,PREX2,-0.07997852083383984,False,-0.13223287706525488
511,SNAI2,-0.07997852083383984,False,-0.13428626515560396
512,ICAM3,-0.07997852083383984,False,-0.13633965324595304
513,NEDD4,-0.07997852083383984,False,-0.13839304133630212
514,AMOTL2,-0.07997852083383984,False,-0.1404464294266512
515,IL12B,-0.07997852083383984,False,-0.14249981751700028
516,MMP1,-0.07997852083383984,False,-0.14455320560734936
