curve_order,precision,recall,threshold
506,0.09406657018813314,0.9701492537313433,0.3033157019384779
507,0.0941346850108617,0.9701492537313433,0.3034403972715572
508,0.09420289855072464,0.9701492537313433,0.3035604306841297
509,0.09427121102248005,0.9701492537313433,0.3036110111291284
510,0.09433962264150944,0.9701492537313433,0.3036441127960901
511,0.0944081336238199,0.9701492537313433,0.3038870645247717
512,0.09447674418604651,0.9701492537313433,0.3042985096182819
513,0.09454545454545454,0.9701492537313433,0.3043875001673874
514,0.09461426491994178,0.9701492537313433,0.304501612665991
515,0.09468317552804079,0.9701492537313433,0.3047635402492586
516,0.09475218658892129,0.9701492537313433,0.3049808163966134
517,0.09482129832239242,0.9701492537313433,0.3051690746313179
518,0.0948905109489051,0.9701492537313433,0.3052610071674281
519,0.09495982468955443,0.9701492537313433,0.305321829877151
520,0.09502923976608187,0.9701492537313433,0.3054484307523249
521,0.09509875640087784,0.9701492537313433,0.3058316552816
522,0.0951683748169839,0.9701492537313433,0.3059213786837405
523,0.09523809523809523,0.9701492537313433,0.3062795867432326
524,0.09530791788856305,0.9701492537313433,0.3065184486702126
525,0.09537784299339692,0.9701492537313433,0.3065384347798636
526,0.09544787077826726,0.9701492537313433,0.306679089144992
527,0.09551800146950772,0.9701492537313433,0.306998944739743
528,0.09558823529411764,0.9701492537313433,0.3071681945182281
529,0.09565857247976453,0.9701492537313433,0.3074482746257236
530,0.09572901325478646,0.9701492537313433,0.3075666669921376
531,0.0950626381724392,0.9626865671641791,0.3078075423290015
532,0.09513274336283185,0.9626865671641791,0.3081435898785873
533,0.0952029520295203,0.9626865671641791,0.3082141933036141
534,0.09527326440177253,0.9626865671641791,0.3083237922756686
535,0.09534368070953436,0.9626865671641791,0.3090465364050367
536,0.09541420118343195,0.9626865671641791,0.3090921025746886
537,0.09548482605477424,0.9626865671641791,0.3091764027160726
538,0.09555555555555556,0.9626865671641791,0.3092991565586056
539,0.09562638991845812,0.9626865671641791,0.3095568835784871
540,0.0956973293768546,0.9626865671641791,0.3096830969279068
541,0.0957683741648107,0.9626865671641791,0.3096887256746761
542,0.09583952451708767,0.9626865671641791,0.3097362527463413
543,0.09591078066914498,0.9626865671641791,0.3097858862514229
544,0.09598214285714286,0.9626865671641791,0.3097948993912291
545,0.0960536113179449,0.9626865671641791,0.3101916070807594
546,0.09612518628912071,0.9626865671641791,0.3104301495471799
547,0.09619686800894854,0.9626865671641791,0.3108843372260716
548,0.0962686567164179,0.9626865671641791,0.3109087854574777
549,0.09634055265123226,0.9626865671641791,0.3110159776143333
550,0.09641255605381166,0.9626865671641791,0.3111653222531061
551,0.09648466716529544,0.9626865671641791,0.3115165300542665
552,0.09655688622754491,0.9626865671641791,0.3115620105093495
553,0.09662921348314607,0.9626865671641791,0.3120853436715163
554,0.0967016491754123,0.9626865671641791,0.3120962597474679
555,0.0967741935483871,0.9626865671641791,0.3122747373612075
556,0.09684684684684684,0.9626865671641791,0.312583886349413
557,0.09691960931630353,0.9626865671641791,0.3132502323310582
558,0.09699248120300752,0.9626865671641791,0.3133494090421516
559,0.09706546275395034,0.9626865671641791,0.3134022441659223
560,0.09713855421686747,0.9626865671641791,0.3135030312047959
561,0.09721175584024115,0.9626865671641791,0.3135601295628872
562,0.09728506787330317,0.9626865671641791,0.3136024478978524
563,0.09735849056603774,0.9626865671641791,0.3137414280459281
564,0.09743202416918428,0.9626865671641791,0.3141906388855626
565,0.09750566893424037,0.9626865671641791,0.3143948719004314
566,0.09757942511346444,0.9626865671641791,0.3144832384904255
567,0.09765329295987887,0.9626865671641791,0.314614832745749
568,0.09772727272727273,0.9626865671641791,0.3147915001312752
569,0.0978013646702047,0.9626865671641791,0.3149798630814657
570,0.09787556904400607,0.9626865671641791,0.3150740415251866
571,0.0979498861047836,0.9626865671641791,0.3150806758929002
572,0.0980243161094225,0.9626865671641791,0.3152403550539218
573,0.09809885931558936,0.9626865671641791,0.3153644613305726
574,0.09817351598173515,0.9626865671641791,0.3156348353626401
575,0.09824828636709824,0.9626865671641791,0.3156556551530823
576,0.09832317073170732,0.9626865671641791,0.3156875895371691
577,0.09839816933638444,0.9626865671641791,0.3158658964172506
578,0.0984732824427481,0.9626865671641791,0.3160873673241937
579,0.0985485103132162,0.9626865671641791,0.3163064275023897
580,0.09862385321100918,0.9626865671641791,0.3163801226472523
581,0.09869931140015302,0.9626865671641791,0.3167430983003823
582,0.09877488514548238,0.9626865671641791,0.3168168278743678
583,0.09885057471264368,0.9626865671641791,0.3168350814104764
584,0.09892638036809816,0.9626865671641791,0.3168945716531468
585,0.09900230237912509,0.9626865671641791,0.3169708104962329
586,0.09907834101382489,0.9626865671641791,0.3169843134688961
587,0.09915449654112221,0.9626865671641791,0.3171447352558875
588,0.09923076923076923,0.9626865671641791,0.3173037439344846
589,0.09930715935334873,0.9626865671641791,0.3174894618221294
590,0.09938366718027734,0.9626865671641791,0.3176830008717999
591,0.09946029298380879,0.9626865671641791,0.3176876850898746
592,0.09953703703703703,0.9626865671641791,0.3178739006447653
593,0.09961389961389962,0.9626865671641791,0.3179800891560062
594,0.09969088098918083,0.9626865671641791,0.3183822556667764
595,0.09976798143851508,0.9626865671641791,0.3184847281398134
596,0.0998452012383901,0.9626865671641791,0.3187980165517956
597,0.09992254066615028,0.9626865671641791,0.318874334747118
598,0.1,0.9626865671641791,0.3189587538429297
599,0.10007757951900698,0.9626865671641791,0.3189887211528733
600,0.10015527950310558,0.9626865671641791,0.319159449838585
601,0.10023310023310024,0.9626865671641791,0.3192330817905252
602,0.10031104199066875,0.9626865671641791,0.3192730104657528
603,0.10038910505836576,0.9626865671641791,0.3193111622150441
604,0.10046728971962617,0.9626865671641791,0.3194773715507728
605,0.10054559625876851,0.9626865671641791,0.3195052564249314
606,0.10062402496099844,0.9626865671641791,0.3195189684748173
607,0.10070257611241218,0.9626865671641791,0.3196110023814493
608,0.10078125,0.9626865671641791,0.3199237173173561
609,0.10086004691164972,0.9626865671641791,0.3200625243182285
610,0.10093896713615023,0.9626865671641791,0.3201311409578148
611,0.10101801096319499,0.9626865671641791,0.3201504701162286
612,0.10109717868338558,0.9626865671641791,0.3202067738247035
613,0.1011764705882353,0.9626865671641791,0.3203214542737784
614,0.10125588697017268,0.9626865671641791,0.3205462958415923
615,0.10133542812254517,0.9626865671641791,0.3207056822524031
616,0.10141509433962265,0.9626865671641791,0.3207756258244807
617,0.10149488591660111,0.9626865671641791,0.3210013178471317
618,0.1015748031496063,0.9626865671641791,0.3212605221422119
619,0.1016548463356974,0.9626865671641791,0.3213497631412281
620,0.10173501577287067,0.9626865671641791,0.3215186652956914
621,0.10181531176006314,0.9626865671641791,0.3218372131621332
622,0.1018957345971564,0.9626865671641791,0.3218755985037695
623,0.10197628458498023,0.9626865671641791,0.321932011591481
624,0.10205696202531646,0.9626865671641791,0.3221288788456227
625,0.1021377672209026,0.9626865671641791,0.3224096775102005
626,0.10221870047543581,0.9626865671641791,0.3224458063429397
627,0.10229976209357652,0.9626865671641791,0.322522124270534
628,0.10238095238095238,0.9626865671641791,0.3228586089817865
629,0.10246227164416204,0.9626865671641791,0.3229480362698699
630,0.10254372019077901,0.9626865671641791,0.3230042356917944
631,0.1026252983293556,0.9626865671641791,0.323121680028298
632,0.10270700636942676,0.9626865671641791,0.3234710832921595
633,0.10278884462151394,0.9626865671641791,0.3236364338721079
634,0.10287081339712918,0.9626865671641791,0.3244650853863648
635,0.10295291300877893,0.9626865671641791,0.324974802688623
636,0.10303514376996806,0.9626865671641791,0.3249819526492777
637,0.10311750599520383,0.9626865671641791,0.3250336323894708
638,0.1032,0.9626865671641791,0.32523058711405
639,0.10328262610088071,0.9626865671641791,0.3252585381530742
640,0.10336538461538461,0.9626865671641791,0.3257303356919661
641,0.10344827586206896,0.9626865671641791,0.3258423914696275
642,0.10353130016051364,0.9626865671641791,0.3258913163557778
643,0.10361445783132531,0.9626865671641791,0.3259622899312936
644,0.10369774919614148,0.9626865671641791,0.3260627216521147
645,0.10378117457763475,0.9626865671641791,0.3261929897597238
646,0.10386473429951691,0.9626865671641791,0.3266732162307853
647,0.10394842868654311,0.9626865671641791,0.3266899449197536
648,0.10403225806451613,0.9626865671641791,0.326731758756274
649,0.10411622276029056,0.9626865671641791,0.3268147437562372
650,0.10420032310177706,0.9626865671641791,0.3272192514094572
651,0.10428455941794665,0.9626865671641791,0.3275185345608826
652,0.10436893203883495,0.9626865671641791,0.3275656714698948
653,0.10445344129554655,0.9626865671641791,0.3278924769076857
654,0.10453808752025932,0.9626865671641791,0.3279580446883419
655,0.10462287104622871,0.9626865671641791,0.32836821439298
656,0.10470779220779221,0.9626865671641791,0.3284450547100449
657,0.10479285134037368,0.9626865671641791,0.3284488286901316
658,0.1048780487804878,0.9626865671641791,0.3286600808122207
659,0.10496338486574451,0.9626865671641791,0.328806922140299
660,0.10504885993485343,0.9626865671641791,0.3288424965218364
661,0.10513447432762836,0.9626865671641791,0.3291464562259807
662,0.10522022838499184,0.9626865671641791,0.3291465318388943
663,0.10530612244897959,0.9626865671641791,0.3293187355912745
664,0.1053921568627451,0.9626865671641791,0.3295052059973974
665,0.1054783319705642,0.9626865671641791,0.3296825740956155
666,0.10556464811783961,0.9626865671641791,0.329773360077102
667,0.10565110565110565,0.9626865671641791,0.3299660093126542
668,0.10573770491803279,0.9626865671641791,0.3299984329601058
669,0.10582444626743231,0.9626865671641791,0.3302270376865031
670,0.10591133004926108,0.9626865671641791,0.3302930173569955
671,0.10517666392769104,0.9552238805970149,0.3304854580582068
672,0.10526315789473684,0.9552238805970149,0.3304958652341184
673,0.10534979423868313,0.9552238805970149,0.3305390583790505
674,0.10543657331136738,0.9552238805970149,0.3311311478644702
675,0.1055234954657873,0.9552238805970149,0.3311570599870618
676,0.10561056105610561,0.9552238805970149,0.3313909488287195
677,0.10569777043765483,0.9552238805970149,0.3314610773360943
678,0.10578512396694215,0.9552238805970149,0.3315104568432196
679,0.10587262200165426,0.9552238805970149,0.3316875103305984
680,0.10596026490066225,0.9552238805970149,0.3318079218674333
681,0.1060480530240265,0.9552238805970149,0.3318916404899508
682,0.10613598673300166,0.9552238805970149,0.332138833359132
683,0.10622406639004149,0.9552238805970149,0.3321530241624572
684,0.10631229235880399,0.9552238805970149,0.3321810147231699
685,0.10640066500415628,0.9552238805970149,0.3322476352638007
686,0.1064891846921797,0.9552238805970149,0.3327364403727648
687,0.10657785179017486,0.9552238805970149,0.3331595345100196
688,0.10666666666666667,0.9552238805970149,0.333286547949578
689,0.1067556296914095,0.9552238805970149,0.333466934570261
690,0.10684474123539232,0.9552238805970149,0.3340862831070827
691,0.10693400167084377,0.9552238805970149,0.3341063260863072
692,0.10702341137123746,0.9552238805970149,0.3344631290347277
693,0.10711297071129706,0.9552238805970149,0.3346618490553181
694,0.10720268006700168,0.9552238805970149,0.3348006509321163
695,0.10729253981559095,0.9552238805970149,0.3348635178387394
696,0.10738255033557047,0.9552238805970149,0.334880325113816
697,0.10747271200671704,0.9552238805970149,0.3348857927323627
698,0.10756302521008404,0.9552238805970149,0.3349525356062451
699,0.10765349032800672,0.9552238805970149,0.3351827620074727
700,0.10774410774410774,0.9552238805970149,0.3353655638684944
701,0.10783487784330244,0.9552238805970149,0.3355070467763283
702,0.10792580101180438,0.9552238805970149,0.3356107138558194
703,0.1080168776371308,0.9552238805970149,0.3356395438052505
704,0.10810810810810811,0.9552238805970149,0.3357531663665281
705,0.10819949281487742,0.9552238805970149,0.3358038806523042
706,0.10829103214890017,0.9552238805970149,0.3360033190628899
707,0.10838272650296359,0.9552238805970149,0.3364444136876938
708,0.10847457627118644,0.9552238805970149,0.3365758451785216
709,0.1077184054283291,0.9477611940298507,0.3368018611824852
710,0.10780984719864177,0.9477611940298507,0.3368775065070311
711,0.10790144435004248,0.9477611940298507,0.3370081783829185
712,0.10799319727891156,0.9477611940298507,0.337019694478849
713,0.10808510638297872,0.9477611940298507,0.3373083466951869
714,0.10817717206132879,0.9477611940298507,0.3375197255261051
715,0.1082693947144075,0.9477611940298507,0.3376604866471432
716,0.1083617747440273,0.9477611940298507,0.3381325021363555
717,0.10845431255337319,0.9477611940298507,0.338322262178702
718,0.10854700854700855,0.9477611940298507,0.3384499976155541
719,0.1086398631308811,0.9477611940298507,0.3387653135416248
720,0.10873287671232877,0.9477611940298507,0.3395821216365562
721,0.10882604970008569,0.9477611940298507,0.3396339167797168
722,0.10891938250428816,0.9477611940298507,0.3399549326206444
723,0.10901287553648069,0.9477611940298507,0.3401422840382981
724,0.109106529209622,0.9477611940298507,0.3401612095627738
725,0.10920034393809114,0.9477611940298507,0.3402237596431605
726,0.10929432013769363,0.9477611940298507,0.3406330817956554
727,0.10938845822566753,0.9477611940298507,0.3406728221924623
728,0.10948275862068965,0.9477611940298507,0.3406774844878073
729,0.1095772217428818,0.9477611940298507,0.3409231189302008
730,0.10967184801381692,0.9477611940298507,0.3410630517237749
731,0.1097666378565255,0.9477611940298507,0.3410930893030997
732,0.10986159169550173,0.9477611940298507,0.3412160238292939
733,0.10995670995670996,0.9477611940298507,0.3414477285277709
734,0.11005199306759099,0.9477611940298507,0.3415474189645954
735,0.11014744145706852,0.9477611940298507,0.3416237073653956
736,0.11024305555555555,0.9477611940298507,0.3418024554239693
737,0.1103388357949609,0.9477611940298507,0.3418349874745977
738,0.11043478260869566,0.9477611940298507,0.3418728900047472
739,0.11053089643167972,0.9477611940298507,0.3424076703642379
740,0.11062717770034843,0.9477611940298507,0.3425500196913197
741,0.11072362685265912,0.9477611940298507,0.3427371549632914
742,0.11082024432809773,0.9477611940298507,0.3429344573096416
743,0.11091703056768559,0.9477611940298507,0.3429900938233606
744,0.11101398601398602,0.9477611940298507,0.3430938682939121
745,0.1111111111111111,0.9477611940298507,0.3431253444789057
746,0.11120840630472854,0.9477611940298507,0.3433211608926022
747,0.11130587204206836,0.9477611940298507,0.3433217562783693
748,0.11140350877192982,0.9477611940298507,0.3434944551752358
749,0.11150131694468832,0.9477611940298507,0.3435843450126983
750,0.11159929701230228,0.9477611940298507,0.3437494124976694
751,0.11169744942832015,0.9477611940298507,0.3437796234937199
752,0.11179577464788733,0.9477611940298507,0.3437910769910762
753,0.11189427312775331,0.9477611940298507,0.3440801462298777
754,0.11199294532627865,0.9477611940298507,0.3445249562203042
755,0.11209179170344219,0.9477611940298507,0.3450226669743534
756,0.11219081272084806,0.9477611940298507,0.3452507255063959
757,0.11229000884173299,0.9477611940298507,0.3452957167371737
758,0.11238938053097346,0.9477611940298507,0.3454075440784969
759,0.112488928255093,0.9477611940298507,0.3454774805130327
760,0.1125886524822695,0.9477611940298507,0.3455811542407826
761,0.1126885536823425,0.9477611940298507,0.345734298222961
762,0.1127886323268206,0.9477611940298507,0.3458256514414863
763,0.11288888888888889,0.9477611940298507,0.345969237741375
764,0.11209964412811388,0.9402985074626866,0.3461290870042344
765,0.11219946571682991,0.9402985074626866,0.3466418717813476
766,0.11229946524064172,0.9402985074626866,0.3468752197043223
767,0.11239964317573595,0.9402985074626866,0.3469135027565051
768,0.1125,0.9402985074626866,0.3469916978291091
769,0.1126005361930295,0.9402985074626866,0.3470898106972233
770,0.11270125223613596,0.9402985074626866,0.3480473960928236
771,0.11280214861235452,0.9402985074626866,0.3481640925046938
772,0.11290322580645161,0.9402985074626866,0.3483857325359078
773,0.11300448430493273,0.9402985074626866,0.3485433359441575
774,0.11310592459605028,0.9402985074626866,0.3488288624773755
775,0.11320754716981132,0.9402985074626866,0.3488503254436547
776,0.11330935251798561,0.9402985074626866,0.3490753839689292
777,0.11341134113411341,0.9402985074626866,0.3493686109404351
778,0.11351351351351352,0.9402985074626866,0.3493929031412741
779,0.11361587015329125,0.9402985074626866,0.3495284386245504
780,0.11371841155234658,0.9402985074626866,0.349664433668223
781,0.11382113821138211,0.9402985074626866,0.3496722678235871
782,0.11392405063291139,0.9402985074626866,0.3497595637516559
783,0.11402714932126697,0.9402985074626866,0.3497799052422665
784,0.11413043478260869,0.9402985074626866,0.3501831899795559
785,0.11423390752493201,0.9402985074626866,0.3506298304169739
786,0.11433756805807622,0.9402985074626866,0.3507220326508455
787,0.11444141689373297,0.9402985074626866,0.3510911882584578
788,0.11454545454545455,0.9402985074626866,0.3512904704788271
789,0.11464968152866242,0.9402985074626866,0.351319788753134
790,0.11475409836065574,0.9402985074626866,0.3517164167740214
791,0.11485870556061988,0.9402985074626866,0.3521172259054503
792,0.11496350364963503,0.9402985074626866,0.3526623838804672
793,0.11506849315068493,0.9402985074626866,0.3526786608654448
794,0.11517367458866545,0.9402985074626866,0.352707561230721
795,0.11527904849039342,0.9402985074626866,0.3527281465865646
796,0.11538461538461539,0.9402985074626866,0.352732590075255
797,0.1154903758020165,0.9402985074626866,0.35286934112349
798,0.11559633027522936,0.9402985074626866,0.3530762193680398
799,0.11570247933884298,0.9402985074626866,0.3532326547536122
800,0.11580882352941177,0.9402985074626866,0.3537303467209735
801,0.11591536338546458,0.9402985074626866,0.353889427463351
802,0.11602209944751381,0.9402985074626866,0.3541737563150076
803,0.11612903225806452,0.9402985074626866,0.3543219703156925
804,0.11623616236162361,0.9402985074626866,0.3545272632265946
805,0.11634349030470914,0.9402985074626866,0.3546309797124312
806,0.11645101663585952,0.9402985074626866,0.3547534482938974
807,0.11655874190564293,0.9402985074626866,0.3548135738217687
808,0.11666666666666667,0.9402985074626866,0.3548826417034913
809,0.11677479147358666,0.9402985074626866,0.3549601786747283
810,0.11688311688311688,0.9402985074626866,0.3549654939235757
811,0.116991643454039,0.9402985074626866,0.3550392244948306
812,0.1171003717472119,0.9402985074626866,0.355070782080975
813,0.1172093023255814,0.9402985074626866,0.355214441060022
814,0.11731843575418995,0.9402985074626866,0.3553203411891775
815,0.11742777260018639,0.9402985074626866,0.3555178813760375
816,0.11753731343283583,0.9402985074626866,0.3556294464697601
817,0.11764705882352941,0.9402985074626866,0.3556379935445616
818,0.11775700934579439,0.9402985074626866,0.3557342780984485
819,0.11786716557530402,0.9402985074626866,0.3558418727972415
820,0.11797752808988764,0.9402985074626866,0.3558620234031805
821,0.11808809746954077,0.9402985074626866,0.3558985501481843
822,0.11819887429643527,0.9402985074626866,0.3561141739964817
823,0.11830985915492957,0.9402985074626866,0.3562384035685225
824,0.11842105263157894,0.9402985074626866,0.3562390071001643
825,0.11853245531514581,0.9402985074626866,0.3563930596569302
826,0.11864406779661017,0.9402985074626866,0.3566163108996804
827,0.11875589066918002,0.9402985074626866,0.3566215001670881
828,0.11886792452830189,0.9402985074626866,0.3566346016109901
829,0.11898016997167139,0.9402985074626866,0.3570405777775434
830,0.11909262759924386,0.9402985074626866,0.3571264396227309
831,0.11920529801324503,0.9402985074626866,0.3571785459905316
832,0.11837121212121213,0.9328358208955224,0.3573926157733987
833,0.11848341232227488,0.9328358208955224,0.3574080459378857
834,0.11859582542694497,0.9328358208955224,0.3575186553713124
835,0.11870845204178537,0.9328358208955224,0.3578515798887456
836,0.1188212927756654,0.9328358208955224,0.3579302808742747
837,0.11893434823977164,0.9328358208955224,0.3579695213750182
838,0.11904761904761904,0.9328358208955224,0.3580518143459162
839,0.11916110581506197,0.9328358208955224,0.3585148213082552
840,0.11927480916030535,0.9328358208955224,0.3588282623866045
841,0.11938872970391595,0.9328358208955224,0.3591190609942689
842,0.11950286806883365,0.9328358208955224,0.3595649152157932
843,0.11961722488038277,0.9328358208955224,0.3598274759427795
844,0.11973180076628352,0.9328358208955224,0.3599043961433382
845,0.11984659635666348,0.9328358208955224,0.3599179918320302
846,0.1199616122840691,0.9328358208955224,0.360120574466312
847,0.12007684918347743,0.9328358208955224,0.360529217472088
848,0.1201923076923077,0.9328358208955224,0.3608192542630671
849,0.12030798845043311,0.9328358208955224,0.3609406667474953
850,0.12042389210019268,0.9328358208955224,0.3610921388869829
851,0.12054001928640308,0.9328358208955224,0.361176536816184
852,0.12065637065637065,0.9328358208955224,0.3614279232308575
853,0.12077294685990338,0.9328358208955224,0.3618861933886154
854,0.12088974854932302,0.9328358208955224,0.3619179306811115
855,0.12100677637947725,0.9328358208955224,0.361922935388082
856,0.12112403100775193,0.9328358208955224,0.3620201262617263
857,0.12124151309408342,0.9328358208955224,0.3621582107395626
858,0.12135922330097088,0.9328358208955224,0.3622676514157204
859,0.12147716229348883,0.9328358208955224,0.362290485162483
860,0.12159533073929961,0.9328358208955224,0.3623107073788367
861,0.12171372930866602,0.9328358208955224,0.3623835648023812
862,0.12183235867446393,0.9328358208955224,0.362389614152436
863,0.12195121951219512,0.9328358208955224,0.3624631799530896
864,0.1220703125,0.9328358208955224,0.362599328343592
865,0.12218963831867058,0.9328358208955224,0.3626357887903493
866,0.1223091976516634,0.9328358208955224,0.3628267773777114
867,0.12242899118511263,0.9328358208955224,0.3628547381871657
868,0.12254901960784313,0.9328358208955224,0.3630093867225227
869,0.12266928361138371,0.9328358208955224,0.3631321096501078
870,0.12278978388998035,0.9328358208955224,0.363137168212601
871,0.12291052114060963,0.9328358208955224,0.3632207549201939
872,0.12303149606299213,0.9328358208955224,0.3633319916316027
873,0.12315270935960591,0.9328358208955224,0.363641864645625
874,0.1232741617357002,0.9328358208955224,0.3637499890252136
875,0.12339585389930899,0.9328358208955224,0.3641059870988823
876,0.12351778656126482,0.9328358208955224,0.3644618517671757
877,0.12363996043521266,0.9328358208955224,0.3644721359909477
878,0.12376237623762376,0.9328358208955224,0.3645877078010088
879,0.12388503468780972,0.9328358208955224,0.3651439309651056
880,0.12400793650793651,0.9328358208955224,0.3652421665315035
881,0.12413108242303873,0.9328358208955224,0.3653037022500494
882,0.1242544731610338,0.9328358208955224,0.3654141337697514
883,0.12437810945273632,0.9328358208955224,0.3654478822219897
884,0.12450199203187251,0.9328358208955224,0.3657226685270689
885,0.12462612163509472,0.9328358208955224,0.3657665367002811
886,0.124750499001996,0.9328358208955224,0.3661761221337679
887,0.12487512487512488,0.9328358208955224,0.3663660332259393
888,0.125,0.9328358208955224,0.3664129983383548
889,0.12512512512512514,0.9328358208955224,0.3670443646399939
890,0.125250501002004,0.9328358208955224,0.3672528664905281
891,0.12537612838515547,0.9328358208955224,0.3673208627315721
892,0.12550200803212852,0.9328358208955224,0.36738534038243
893,0.12562814070351758,0.9328358208955224,0.3677582059429254
894,0.12575452716297786,0.9328358208955224,0.3677651007824357
895,0.12588116817724068,0.9328358208955224,0.3678900303764384
896,0.12600806451612903,0.9328358208955224,0.3679108087061267
897,0.12613521695257315,0.9328358208955224,0.3679748844137394
898,0.12626262626262627,0.9328358208955224,0.3681047279285477
899,0.1263902932254803,0.9328358208955224,0.3683076623926385
900,0.12651821862348178,0.9328358208955224,0.3688228423799934
901,0.12664640324214793,0.9328358208955224,0.3688703730634229
902,0.12677484787018256,0.9328358208955224,0.3690007814538609
903,0.12690355329949238,0.9328358208955224,0.369443411726149
904,0.12703252032520326,0.9328358208955224,0.3694532253894769
905,0.1271617497456765,0.9328358208955224,0.3698630608815809
906,0.12729124236252545,0.9328358208955224,0.370136964473878
907,0.127420998980632,0.9328358208955224,0.3701426864267312
908,0.12755102040816327,0.9328358208955224,0.370246397768633
909,0.12768130745658834,0.9328358208955224,0.3704814601989242
910,0.1278118609406953,0.9328358208955224,0.3705829469717739
911,0.12794268167860798,0.9328358208955224,0.3707843392031528
912,0.12807377049180327,0.9328358208955224,0.3710608841464339
913,0.1282051282051282,0.9328358208955224,0.3710704114924468
914,0.12833675564681724,0.9328358208955224,0.3710982597164521
915,0.12846865364850976,0.9328358208955224,0.3713072335265157
916,0.1286008230452675,0.9328358208955224,0.3715343346736696
917,0.12873326467559218,0.9328358208955224,0.3716402835203242
918,0.12886597938144329,0.9328358208955224,0.3717253833935224
919,0.12899896800825594,0.9328358208955224,0.3718118424765403
920,0.12913223140495866,0.9328358208955224,0.3720406517508612
921,0.12926577042399173,0.9328358208955224,0.3724425645359391
922,0.12939958592132506,0.9328358208955224,0.3724901518637458
923,0.12953367875647667,0.9328358208955224,0.3725449286643542
924,0.12966804979253113,0.9328358208955224,0.372996299667691
925,0.12980269989615784,0.9328358208955224,0.3730944655481678
926,0.1288981288981289,0.9253731343283582,0.3731748647804451
927,0.12903225806451613,0.9253731343283582,0.373197734373199
928,0.12916666666666668,0.9253731343283582,0.3732307876043611
929,0.12930135557872785,0.9253731343283582,0.3733244286612194
930,0.12839248434237996,0.917910447761194,0.3733740411415789
931,0.12852664576802508,0.917910447761194,0.3733964807131993
932,0.12866108786610878,0.917910447761194,0.3736813466184325
933,0.12879581151832462,0.917910447761194,0.3739350979893291
934,0.1289308176100629,0.917910447761194,0.3740101093124598
935,0.12906610703043023,0.917910447761194,0.3740241946767658
936,0.12920168067226892,0.917910447761194,0.3740375647692507
937,0.12933753943217666,0.917910447761194,0.3741641977817971
938,0.12947368421052632,0.917910447761194,0.374293520064466
939,0.12961011591148577,0.917910447761194,0.3746309964524303
940,0.12974683544303797,0.917910447761194,0.3748939627030833
941,0.12988384371700107,0.917910447761194,0.3751573698473978
942,0.13002114164904863,0.917910447761194,0.3752223595669152
943,0.13015873015873017,0.917910447761194,0.3753962937345382
944,0.13029661016949154,0.917910447761194,0.3753967484615554
945,0.13043478260869565,0.917910447761194,0.3754249872921483
946,0.12951167728237792,0.9104477611940298,0.3758120591148576
947,0.12964930924548354,0.9104477611940298,0.3761480591832557
948,0.12978723404255318,0.9104477611940298,0.3762469258810301
949,0.1299254526091587,0.9104477611940298,0.3762695978761782
950,0.1300639658848614,0.9104477611940298,0.3765496554643499
951,0.13020277481323372,0.9104477611940298,0.3765702531028674
952,0.12927350427350429,0.9029850746268657,0.376647647480849
953,0.12941176470588237,0.9029850746268657,0.3766586722567185
954,0.12955032119914348,0.9029850746268657,0.3767880389391942
955,0.12968917470525188,0.9029850746268657,0.3768679673622333
956,0.1298283261802575,0.9029850746268657,0.3769165949955738
957,0.12996777658431793,0.9029850746268657,0.3771093681823459
958,0.13010752688172042,0.9029850746268657,0.3775122151747204
959,0.1302475780409042,0.9029850746268657,0.3776489016120262
960,0.13038793103448276,0.9029850746268657,0.3786613577630753
961,0.13052858683926646,0.9029850746268657,0.379136676996223
962,0.1306695464362851,0.9029850746268657,0.3792027202614583
963,0.1308108108108108,0.9029850746268657,0.3792072776067448
964,0.13095238095238096,0.9029850746268657,0.3792859388603174
965,0.13109425785482123,0.9029850746268657,0.3795248407641822
966,0.13123644251626898,0.9029850746268657,0.3796054057636011
967,0.13029315960912052,0.8955223880597015,0.3796147272646174
968,0.13043478260869565,0.8955223880597015,0.3800759762203481
969,0.1305767138193689,0.8955223880597015,0.3801170665526431
970,0.13071895424836602,0.8955223880597015,0.3805182368319871
971,0.13086150490730644,0.8955223880597015,0.3805313386837209
972,0.13100436681222707,0.8955223880597015,0.3807431826956231
973,0.13114754098360656,0.8955223880597015,0.3809682685205132
974,0.13129102844638948,0.8955223880597015,0.3812813546150297
975,0.13143483023001096,0.8955223880597015,0.3812953426080066
976,0.13157894736842105,0.8955223880597015,0.3815303328508326
977,0.13172338090010977,0.8955223880597015,0.3815609218201276
978,0.13186813186813187,0.8955223880597015,0.3816094145459825
979,0.132013201320132,0.8955223880597015,0.381900697044319
980,0.13215859030837004,0.8955223880597015,0.3822937500788497
981,0.13230429988974643,0.8955223880597015,0.3829406721072775
982,0.13245033112582782,0.8955223880597015,0.3830270043998081
983,0.13259668508287292,0.8955223880597015,0.3832145361384487
984,0.13274336283185842,0.8955223880597015,0.3832411814381575
985,0.132890365448505,0.8955223880597015,0.3837398664515709
986,0.13303769401330376,0.8955223880597015,0.3837430938677908
987,0.13318534961154274,0.8955223880597015,0.3839137596197265
988,0.13333333333333333,0.8955223880597015,0.3842778310689742
989,0.13348164627363737,0.8955223880597015,0.3843465187560683
990,0.133630289532294,0.8955223880597015,0.3847601492184422
